id	x	y
4140	64	44
4141	64	45
4142	64	46
4143	64	47
4144	64	48
4145	64	49
4146	64	50
4147	64	51
4148	64	52
4149	64	53
4150	64	54
4151	64	55
4152	64	56
4153	64	57
4154	64	58
4155	64	59
4156	64	60
4157	64	61
4158	64	62
4159	64	63
4160	64	64
4161	63	64
4162	62	64
4163	61	64
4164	60	64
4165	59	64
4166	58	64
4167	57	64
4168	56	64
4169	55	64
4170	54	64
4171	53	64
4172	52	64
4173	51	64
4174	50	64
4175	49	64
4176	48	64
4177	47	64
4178	46	64
4179	45	64
4180	44	64
4181	43	64
4182	42	64
4183	41	64
4184	40	64
4185	39	64
4186	38	64
4187	37	64
4188	36	64
4189	35	64
4190	34	64
4191	33	64
4192	32	64
4193	31	64
4194	30	64
4195	29	64
4196	28	64
4197	27	64
4198	26	64
4199	25	64
4200	24	64
4201	23	64
4202	22	64
4203	21	64
4204	20	64
4205	19	64
4206	18	64
4207	17	64
4208	16	64
4209	15	64
4210	14	64
4211	13	64
4212	12	64
4213	11	64
4214	10	64
4215	9	64
4216	8	64
4217	7	64
4218	6	64
4219	5	64
4220	4	64
4221	3	64
4222	2	64
4223	1	64
4224	0	64
4225	65	0
4226	65	1
4227	65	2
4228	65	3
4229	65	4
4230	65	5
4231	65	6
4232	65	7
4233	65	8
4234	65	9
4235	65	10
4236	65	11
4237	65	12
4238	65	13
4239	65	14
4240	65	15
4241	65	16
4242	65	17
4243	65	18
4244	65	19
4245	65	20
4246	65	21
4247	65	22
4248	65	23
4249	65	24
4250	65	25
4251	65	26
4252	65	27
4253	65	28
4254	65	29
4255	65	30
4256	65	31
4257	65	32
4258	65	33
4259	65	34
4260	65	35
4261	65	36
4262	65	37
4263	65	38
4264	65	39
4265	65	40
4266	65	41
4267	65	42
4268	65	43
4269	65	44
4270	65	45
4271	65	46
4272	65	47
4273	65	48
4274	65	49
4275	65	50
4276	65	51
4277	65	52
4278	65	53
4279	65	54
4280	65	55
4281	65	56
4282	65	57
4283	65	58
4284	65	59
4285	65	60
4286	65	61
4287	65	62
4288	65	63
4289	65	64
4290	65	65
4291	64	65
4292	63	65
4293	62	65
4294	61	65
4295	60	65
4296	59	65
4297	58	65
4298	57	65
4299	56	65
4300	55	65
4301	54	65
4302	53	65
4303	52	65
4304	51	65
4305	50	65
4306	49	65
4307	48	65
4308	47	65
4309	46	65
4310	45	65
4311	44	65
4312	43	65
4313	42	65
4314	41	65
4315	40	65
4316	39	65
4317	38	65
4318	37	65
4319	36	65
4320	35	65
4321	34	65
4322	33	65
4323	32	65
4324	31	65
4325	30	65
4326	29	65
4327	28	65
4328	27	65
4329	26	65
4330	25	65
4331	24	65
4332	23	65
4333	22	65
4334	21	65
4335	20	65
4336	19	65
4337	18	65
4338	17	65
4339	16	65
4340	15	65
4341	14	65
4342	13	65
4343	12	65
4344	11	65
4345	10	65
4346	9	65
4347	8	65
4348	7	65
4349	6	65
4350	5	65
4351	4	65
4352	3	65
4353	2	65
4354	1	65
4355	0	65
4356	66	0
4357	66	1
4358	66	2
4359	66	3
4360	66	4
4361	66	5
4362	66	6
4363	66	7
4364	66	8
4365	66	9
4366	66	10
4367	66	11
4368	66	12
4369	66	13
4370	66	14
4371	66	15
4372	66	16
4373	66	17
4374	66	18
4375	66	19
4376	66	20
4377	66	21
4378	66	22
4379	66	23
4380	66	24
4381	66	25
4382	66	26
4383	66	27
4384	66	28
4385	66	29
4386	66	30
4387	66	31
4388	66	32
4389	66	33
4390	66	34
4391	66	35
4392	66	36
4393	66	37
4394	66	38
4395	66	39
4396	66	40
4397	66	41
4398	66	42
4399	66	43
4400	66	44
4401	66	45
4402	66	46
4403	66	47
4404	66	48
4405	66	49
4406	66	50
4407	66	51
4408	66	52
4409	66	53
4410	66	54
4411	66	55
4412	66	56
4413	66	57
4414	66	58
4415	66	59
4416	66	60
4417	66	61
4418	66	62
4419	66	63
4420	66	64
4421	66	65
4422	66	66
4423	65	66
4424	64	66
4425	63	66
4426	62	66
4427	61	66
4428	60	66
4429	59	66
4430	58	66
4431	57	66
4432	56	66
4433	55	66
4434	54	66
4435	53	66
4436	52	66
4437	51	66
4438	50	66
4439	49	66
4440	48	66
4441	47	66
4442	46	66
4443	45	66
4444	44	66
4445	43	66
4446	42	66
4447	41	66
4448	40	66
4449	39	66
4450	38	66
4451	37	66
4452	36	66
4453	35	66
4454	34	66
4455	33	66
4456	32	66
4457	31	66
4458	30	66
4459	29	66
4460	28	66
4461	27	66
4462	26	66
4463	25	66
4464	24	66
4465	23	66
4466	22	66
4467	21	66
4468	20	66
4469	19	66
4470	18	66
4471	17	66
4472	16	66
4473	15	66
4474	14	66
4475	13	66
4476	12	66
4477	11	66
4478	10	66
4479	9	66
4480	8	66
4481	7	66
4482	6	66
4483	5	66
4484	4	66
4485	3	66
4486	2	66
4487	1	66
4488	0	66
4489	67	0
4490	67	1
4491	67	2
4492	67	3
4493	67	4
4494	67	5
4495	67	6
4496	67	7
4497	67	8
4498	67	9
4499	67	10
4500	67	11
4501	67	12
4502	67	13
4503	67	14
4504	67	15
4505	67	16
4506	67	17
4507	67	18
4508	67	19
4509	67	20
4510	67	21
4511	67	22
4512	67	23
4513	67	24
4514	67	25
4515	67	26
4516	67	27
4517	67	28
4518	67	29
4519	67	30
4520	67	31
4521	67	32
4522	67	33
4523	67	34
4524	67	35
4525	67	36
4526	67	37
4527	67	38
4528	67	39
4529	67	40
4530	67	41
4531	67	42
4532	67	43
4533	67	44
4534	67	45
4535	67	46
4536	67	47
4537	67	48
4538	67	49
4539	67	50
4540	67	51
4541	67	52
4542	67	53
4543	67	54
4544	67	55
4545	67	56
4546	67	57
4547	67	58
4548	67	59
4549	67	60
4550	67	61
4551	67	62
4552	67	63
4553	67	64
4554	67	65
4555	67	66
4556	67	67
4557	66	67
4558	65	67
4559	64	67
4560	63	67
4561	62	67
4562	61	67
4563	60	67
4564	59	67
4565	58	67
4566	57	67
4567	56	67
4568	55	67
4569	54	67
4570	53	67
4571	52	67
4572	51	67
4573	50	67
4574	49	67
4575	48	67
4576	47	67
4577	46	67
4578	45	67
4579	44	67
4580	43	67
4581	42	67
4582	41	67
4583	40	67
4584	39	67
4585	38	67
4586	37	67
4587	36	67
4588	35	67
4589	34	67
4590	33	67
4591	32	67
4592	31	67
4593	30	67
4594	29	67
4595	28	67
4596	27	67
4597	26	67
4598	25	67
4599	24	67
4600	23	67
4601	22	67
4602	21	67
4603	20	67
4604	19	67
4605	18	67
4606	17	67
4607	16	67
4608	15	67
4609	14	67
4610	13	67
4611	12	67
4612	11	67
4613	10	67
4614	9	67
4615	8	67
4616	7	67
4617	6	67
4618	5	67
4619	4	67
4620	3	67
4621	2	67
4622	1	67
4623	0	67
4624	68	0
4625	68	1
4626	68	2
4627	68	3
4628	68	4
4629	68	5
4630	68	6
4631	68	7
4632	68	8
4633	68	9
4634	68	10
4635	68	11
4636	68	12
4637	68	13
4638	68	14
4639	68	15
4640	68	16
4641	68	17
4642	68	18
4643	68	19
4644	68	20
4645	68	21
4646	68	22
4647	68	23
4648	68	24
4649	68	25
4650	68	26
4651	68	27
4652	68	28
4653	68	29
4654	68	30
4655	68	31
4656	68	32
4657	68	33
4658	68	34
4659	68	35
4660	68	36
4661	68	37
4662	68	38
4663	68	39
4664	68	40
4665	68	41
4666	68	42
4667	68	43
4668	68	44
4669	68	45
4670	68	46
4671	68	47
4672	68	48
4673	68	49
4674	68	50
4675	68	51
4676	68	52
4677	68	53
4678	68	54
4679	68	55
4680	68	56
4681	68	57
4682	68	58
4683	68	59
4684	68	60
4685	68	61
4686	68	62
4687	68	63
4688	68	64
4689	68	65
4690	68	66
4691	68	67
4692	68	68
4693	67	68
4694	66	68
4695	65	68
4696	64	68
4697	63	68
4698	62	68
4699	61	68
4700	60	68
4701	59	68
4702	58	68
4703	57	68
4704	56	68
4705	55	68
4706	54	68
4707	53	68
4708	52	68
4709	51	68
4710	50	68
4711	49	68
4712	48	68
4713	47	68
4714	46	68
4715	45	68
4716	44	68
4717	43	68
4718	42	68
4719	41	68
4720	40	68
4721	39	68
4722	38	68
4723	37	68
4724	36	68
4725	35	68
4726	34	68
4727	33	68
4728	32	68
4729	31	68
4730	30	68
4731	29	68
4732	28	68
4733	27	68
4734	26	68
4735	25	68
4736	24	68
4737	23	68
4738	22	68
4739	21	68
4740	20	68
4741	19	68
4742	18	68
4743	17	68
4744	16	68
4745	15	68
4746	14	68
4747	13	68
4748	12	68
4749	11	68
4750	10	68
4751	9	68
4752	8	68
4753	7	68
4754	6	68
4755	5	68
4756	4	68
4757	3	68
4758	2	68
4759	1	68
4760	0	68
4761	69	0
4762	69	1
4763	69	2
4764	69	3
4765	69	4
4766	69	5
4767	69	6
4768	69	7
4769	69	8
4770	69	9
4771	69	10
4772	69	11
4773	69	12
4774	69	13
4775	69	14
4776	69	15
4777	69	16
4778	69	17
4779	69	18
4780	69	19
4781	69	20
4782	69	21
4783	69	22
4784	69	23
4785	69	24
4786	69	25
4787	69	26
4788	69	27
4789	69	28
4790	69	29
4791	69	30
4792	69	31
4793	69	32
4794	69	33
4795	69	34
4796	69	35
4797	69	36
4798	69	37
4799	69	38
4800	69	39
4801	69	40
4802	69	41
4803	69	42
4804	69	43
4805	69	44
4806	69	45
4807	69	46
4808	69	47
4809	69	48
4810	69	49
4811	69	50
4812	69	51
4813	69	52
4814	69	53
4815	69	54
4816	69	55
4817	69	56
4818	69	57
4819	69	58
4820	69	59
4821	69	60
4822	69	61
4823	69	62
4824	69	63
4825	69	64
4826	69	65
4827	69	66
4828	69	67
4829	69	68
4830	69	69
4831	68	69
4832	67	69
4833	66	69
4834	65	69
4835	64	69
4836	63	69
4837	62	69
4838	61	69
4839	60	69
4840	59	69
4841	58	69
4842	57	69
4843	56	69
4844	55	69
4845	54	69
4846	53	69
4847	52	69
4848	51	69
4849	50	69
4850	49	69
4851	48	69
4852	47	69
4853	46	69
4854	45	69
4855	44	69
4856	43	69
4857	42	69
4858	41	69
4859	40	69
4860	39	69
4861	38	69
4862	37	69
4863	36	69
4864	35	69
4865	34	69
4866	33	69
4867	32	69
4868	31	69
4869	30	69
4870	29	69
4871	28	69
4872	27	69
4873	26	69
4874	25	69
4875	24	69
4876	23	69
4877	22	69
4878	21	69
4879	20	69
4880	19	69
4881	18	69
4882	17	69
4883	16	69
4884	15	69
4885	14	69
4886	13	69
4887	12	69
4888	11	69
4889	10	69
4890	9	69
4891	8	69
4892	7	69
4893	6	69
4894	5	69
4895	4	69
4896	3	69
4897	2	69
4898	1	69
4899	0	69
4900	70	0
4901	70	1
4902	70	2
4903	70	3
4904	70	4
4905	70	5
4906	70	6
4907	70	7
4908	70	8
4909	70	9
4910	70	10
4911	70	11
4912	70	12
4913	70	13
4914	70	14
4915	70	15
4916	70	16
4917	70	17
4918	70	18
4919	70	19
4920	70	20
4921	70	21
4922	70	22
4923	70	23
4924	70	24
4925	70	25
4926	70	26
4927	70	27
4928	70	28
4929	70	29
4930	70	30
4931	70	31
4932	70	32
4933	70	33
4934	70	34
4935	70	35
4936	70	36
4937	70	37
4938	70	38
4939	70	39
4940	70	40
4941	70	41
4942	70	42
4943	70	43
4944	70	44
4945	70	45
4946	70	46
4947	70	47
4948	70	48
4949	70	49
4950	70	50
4951	70	51
4952	70	52
4953	70	53
4954	70	54
4955	70	55
4956	70	56
4957	70	57
4958	70	58
4959	70	59
4960	70	60
4961	70	61
4962	70	62
4963	70	63
4964	70	64
4965	70	65
4966	70	66
4967	70	67
4968	70	68
4969	70	69
4970	70	70
4971	69	70
4972	68	70
4973	67	70
4974	66	70
4975	65	70
4976	64	70
4977	63	70
4978	62	70
4979	61	70
4980	60	70
4981	59	70
4982	58	70
4983	57	70
4984	56	70
4985	55	70
4986	54	70
4987	53	70
4988	52	70
4989	51	70
4990	50	70
4991	49	70
4992	48	70
4993	47	70
4994	46	70
4995	45	70
4996	44	70
4997	43	70
4998	42	70
4999	41	70
5000	40	70
5001	39	70
5002	38	70
5003	37	70
5004	36	70
5005	35	70
5006	34	70
5007	33	70
5008	32	70
5009	31	70
5010	30	70
5011	29	70
5012	28	70
5013	27	70
5014	26	70
5015	25	70
5016	24	70
5017	23	70
5018	22	70
5019	21	70
5020	20	70
5021	19	70
5022	18	70
5023	17	70
5024	16	70
5025	15	70
5026	14	70
5027	13	70
5028	12	70
5029	11	70
5030	10	70
5031	9	70
5032	8	70
5033	7	70
5034	6	70
5035	5	70
5036	4	70
5037	3	70
5038	2	70
5039	1	70
5040	0	70
5041	71	0
5042	71	1
5043	71	2
5044	71	3
5045	71	4
5046	71	5
5047	71	6
5048	71	7
5049	71	8
5050	71	9
5051	71	10
5052	71	11
5053	71	12
5054	71	13
5055	71	14
5056	71	15
5057	71	16
5058	71	17
5059	71	18
5060	71	19
5061	71	20
5062	71	21
5063	71	22
5064	71	23
5065	71	24
5066	71	25
5067	71	26
5068	71	27
5069	71	28
5070	71	29
5071	71	30
5072	71	31
5073	71	32
5074	71	33
5075	71	34
5076	71	35
5077	71	36
5078	71	37
5079	71	38
5080	71	39
5081	71	40
5082	71	41
5083	71	42
5084	71	43
5085	71	44
5086	71	45
5087	71	46
5088	71	47
5089	71	48
5090	71	49
5091	71	50
5092	71	51
5093	71	52
5094	71	53
5095	71	54
5096	71	55
5097	71	56
5098	71	57
5099	71	58
5100	71	59
5101	71	60
5102	71	61
5103	71	62
5104	71	63
5105	71	64
5106	71	65
5107	71	66
5108	71	67
5109	71	68
5110	71	69
5111	71	70
5112	71	71
5113	70	71
5114	69	71
5115	68	71
5116	67	71
5117	66	71
5118	65	71
5119	64	71
5120	63	71
5121	62	71
5122	61	71
5123	60	71
5124	59	71
5125	58	71
5126	57	71
5127	56	71
5128	55	71
5129	54	71
5130	53	71
5131	52	71
5132	51	71
5133	50	71
5134	49	71
5135	48	71
5136	47	71
5137	46	71
5138	45	71
5139	44	71
5140	43	71
5141	42	71
5142	41	71
5143	40	71
5144	39	71
5145	38	71
5146	37	71
5147	36	71
5148	35	71
5149	34	71
5150	33	71
5151	32	71
5152	31	71
5153	30	71
5154	29	71
5155	28	71
5156	27	71
5157	26	71
5158	25	71
5159	24	71
5160	23	71
5161	22	71
5162	21	71
5163	20	71
5164	19	71
5165	18	71
5166	17	71
5167	16	71
5168	15	71
5169	14	71
5170	13	71
5171	12	71
5172	11	71
5173	10	71
5174	9	71
5175	8	71
5176	7	71
5177	6	71
5178	5	71
5179	4	71
5180	3	71
5181	2	71
5182	1	71
5183	0	71
5184	72	0
5185	72	1
5186	72	2
5187	72	3
5188	72	4
5189	72	5
5190	72	6
5191	72	7
5192	72	8
5193	72	9
5194	72	10
5195	72	11
5196	72	12
5197	72	13
5198	72	14
5199	72	15
5200	72	16
5201	72	17
5202	72	18
5203	72	19
5204	72	20
5205	72	21
5206	72	22
5207	72	23
5208	72	24
5209	72	25
5210	72	26
5211	72	27
5212	72	28
5213	72	29
5214	72	30
5215	72	31
5216	72	32
5217	72	33
5218	72	34
5219	72	35
5220	72	36
5221	72	37
5222	72	38
5223	72	39
5224	72	40
5225	72	41
5226	72	42
5227	72	43
5228	72	44
5229	72	45
5230	72	46
5231	72	47
5232	72	48
5233	72	49
5234	72	50
5235	72	51
5236	72	52
5237	72	53
5238	72	54
5239	72	55
5240	72	56
5241	72	57
5242	72	58
5243	72	59
5244	72	60
5245	72	61
5246	72	62
5247	72	63
5248	72	64
5249	72	65
5250	72	66
5251	72	67
5252	72	68
5253	72	69
5254	72	70
5255	72	71
5256	72	72
5257	71	72
5258	70	72
5259	69	72
5260	68	72
5261	67	72
5262	66	72
5263	65	72
5264	64	72
5265	63	72
5266	62	72
5267	61	72
5268	60	72
5269	59	72
5270	58	72
5271	57	72
5272	56	72
5273	55	72
5274	54	72
5275	53	72
5276	52	72
5277	51	72
5278	50	72
5279	49	72
5280	48	72
5281	47	72
5282	46	72
5283	45	72
5284	44	72
5285	43	72
5286	42	72
5287	41	72
5288	40	72
5289	39	72
5290	38	72
5291	37	72
5292	36	72
5293	35	72
5294	34	72
5295	33	72
5296	32	72
5297	31	72
5298	30	72
5299	29	72
5300	28	72
5301	27	72
5302	26	72
5303	25	72
5304	24	72
5305	23	72
5306	22	72
5307	21	72
5308	20	72
5309	19	72
5310	18	72
5311	17	72
5312	16	72
5313	15	72
5314	14	72
5315	13	72
5316	12	72
5317	11	72
5318	10	72
5319	9	72
5320	8	72
5321	7	72
5322	6	72
5323	5	72
5324	4	72
5325	3	72
5326	2	72
5327	1	72
5328	0	72
5329	73	0
5330	73	1
5331	73	2
5332	73	3
5333	73	4
5334	73	5
5335	73	6
5336	73	7
5337	73	8
5338	73	9
5339	73	10
5340	73	11
5341	73	12
5342	73	13
5343	73	14
5344	73	15
5345	73	16
5346	73	17
5347	73	18
5348	73	19
5349	73	20
5350	73	21
5351	73	22
5352	73	23
5353	73	24
5354	73	25
5355	73	26
5356	73	27
5357	73	28
5358	73	29
5359	73	30
5360	73	31
5361	73	32
5362	73	33
5363	73	34
5364	73	35
5365	73	36
5366	73	37
5367	73	38
5368	73	39
5369	73	40
5370	73	41
5371	73	42
5372	73	43
5373	73	44
5374	73	45
5375	73	46
5376	73	47
5377	73	48
5378	73	49
5379	73	50
5380	73	51
5381	73	52
5382	73	53
5383	73	54
5384	73	55
5385	73	56
5386	73	57
5387	73	58
5388	73	59
5389	73	60
5390	73	61
5391	73	62
5392	73	63
5393	73	64
5394	73	65
5395	73	66
5396	73	67
5397	73	68
5398	73	69
5399	73	70
5400	73	71
5401	73	72
5402	73	73
5403	72	73
5404	71	73
5405	70	73
5406	69	73
5407	68	73
5408	67	73
5409	66	73
5410	65	73
5411	64	73
5412	63	73
5413	62	73
5414	61	73
5415	60	73
5416	59	73
5417	58	73
5418	57	73
5419	56	73
5420	55	73
5421	54	73
5422	53	73
5423	52	73
5424	51	73
5425	50	73
5426	49	73
5427	48	73
5428	47	73
5429	46	73
5430	45	73
5431	44	73
5432	43	73
5433	42	73
5434	41	73
5435	40	73
5436	39	73
5437	38	73
5438	37	73
5439	36	73
5440	35	73
5441	34	73
5442	33	73
5443	32	73
5444	31	73
5445	30	73
5446	29	73
5447	28	73
5448	27	73
5449	26	73
5450	25	73
5451	24	73
5452	23	73
5453	22	73
5454	21	73
5455	20	73
5456	19	73
5457	18	73
5458	17	73
5459	16	73
5460	15	73
5461	14	73
5462	13	73
5463	12	73
5464	11	73
5465	10	73
5466	9	73
5467	8	73
5468	7	73
5469	6	73
5470	5	73
5471	4	73
5472	3	73
5473	2	73
5474	1	73
5475	0	73
5476	74	0
5477	74	1
5478	74	2
5479	74	3
5480	74	4
5481	74	5
5482	74	6
5483	74	7
5484	74	8
5485	74	9
5486	74	10
5487	74	11
5488	74	12
5489	74	13
5490	74	14
5491	74	15
5492	74	16
5493	74	17
5494	74	18
5495	74	19
5496	74	20
5497	74	21
5498	74	22
5499	74	23
5500	74	24
5501	74	25
5502	74	26
5503	74	27
5504	74	28
5505	74	29
5506	74	30
5507	74	31
5508	74	32
5509	74	33
5510	74	34
5511	74	35
5512	74	36
5513	74	37
5514	74	38
5515	74	39
5516	74	40
5517	74	41
5518	74	42
5519	74	43
5520	74	44
5521	74	45
5522	74	46
5523	74	47
5524	74	48
5525	74	49
5526	74	50
5527	74	51
5528	74	52
5529	74	53
5530	74	54
5531	74	55
5532	74	56
5533	74	57
5534	74	58
5535	74	59
5536	74	60
5537	74	61
5538	74	62
5539	74	63
5540	74	64
5541	74	65
5542	74	66
5543	74	67
5544	74	68
5545	74	69
5546	74	70
5547	74	71
5548	74	72
5549	74	73
5550	74	74
5551	73	74
5552	72	74
5553	71	74
5554	70	74
5555	69	74
5556	68	74
5557	67	74
5558	66	74
5559	65	74
5560	64	74
5561	63	74
5562	62	74
5563	61	74
5564	60	74
5565	59	74
5566	58	74
5567	57	74
5568	56	74
5569	55	74
5570	54	74
5571	53	74
5572	52	74
5573	51	74
5574	50	74
5575	49	74
5576	48	74
5577	47	74
5578	46	74
5579	45	74
5580	44	74
5581	43	74
5582	42	74
5583	41	74
5584	40	74
5585	39	74
5586	38	74
5587	37	74
5588	36	74
5589	35	74
5590	34	74
5591	33	74
5592	32	74
5593	31	74
5594	30	74
5595	29	74
5596	28	74
5597	27	74
5598	26	74
5599	25	74
5600	24	74
5601	23	74
5602	22	74
5603	21	74
5604	20	74
5605	19	74
5606	18	74
5607	17	74
5608	16	74
5609	15	74
5610	14	74
5611	13	74
5612	12	74
5613	11	74
5614	10	74
5615	9	74
5616	8	74
5617	7	74
5618	6	74
5619	5	74
5620	4	74
5621	3	74
5622	2	74
5623	1	74
5624	0	74
5625	75	0
5626	75	1
5627	75	2
5628	75	3
5629	75	4
5630	75	5
5631	75	6
5632	75	7
5633	75	8
5634	75	9
5635	75	10
5636	75	11
5637	75	12
5638	75	13
5639	75	14
5640	75	15
5641	75	16
5642	75	17
5643	75	18
5644	75	19
5645	75	20
5646	75	21
5647	75	22
5648	75	23
5649	75	24
5650	75	25
5651	75	26
5652	75	27
5653	75	28
5654	75	29
5655	75	30
5656	75	31
5657	75	32
5658	75	33
5659	75	34
5660	75	35
5661	75	36
5662	75	37
5663	75	38
5664	75	39
5665	75	40
5666	75	41
5667	75	42
5668	75	43
5669	75	44
5670	75	45
5671	75	46
5672	75	47
5673	75	48
5674	75	49
5675	75	50
5676	75	51
5677	75	52
5678	75	53
5679	75	54
5680	75	55
5681	75	56
5682	75	57
5683	75	58
5684	75	59
5685	75	60
5686	75	61
5687	75	62
5688	75	63
5689	75	64
5690	75	65
5691	75	66
5692	75	67
5693	75	68
5694	75	69
5695	75	70
5696	75	71
5697	75	72
5698	75	73
5699	75	74
5700	75	75
5701	74	75
5702	73	75
5703	72	75
5704	71	75
5705	70	75
5706	69	75
5707	68	75
5708	67	75
5709	66	75
5710	65	75
5711	64	75
5712	63	75
5713	62	75
5714	61	75
5715	60	75
5716	59	75
5717	58	75
5718	57	75
5719	56	75
5720	55	75
5721	54	75
5722	53	75
5723	52	75
5724	51	75
5725	50	75
5726	49	75
5727	48	75
5728	47	75
5729	46	75
5730	45	75
5731	44	75
5732	43	75
5733	42	75
5734	41	75
5735	40	75
5736	39	75
5737	38	75
5738	37	75
5739	36	75
5740	35	75
5741	34	75
5742	33	75
5743	32	75
5744	31	75
5745	30	75
5746	29	75
5747	28	75
5748	27	75
5749	26	75
5750	25	75
5751	24	75
5752	23	75
5753	22	75
5754	21	75
5755	20	75
5756	19	75
5757	18	75
5758	17	75
5759	16	75
5760	15	75
5761	14	75
5762	13	75
5763	12	75
5764	11	75
5765	10	75
5766	9	75
5767	8	75
5768	7	75
5769	6	75
5770	5	75
5771	4	75
5772	3	75
5773	2	75
5774	1	75
5775	0	75
5776	76	0
5777	76	1
5778	76	2
5779	76	3
5780	76	4
5781	76	5
5782	76	6
5783	76	7
5784	76	8
5785	76	9
5786	76	10
5787	76	11
5788	76	12
5789	76	13
5790	76	14
5791	76	15
5792	76	16
5793	76	17
5794	76	18
5795	76	19
5796	76	20
5797	76	21
5798	76	22
5799	76	23
5800	76	24
5801	76	25
5802	76	26
5803	76	27
5804	76	28
5805	76	29
5806	76	30
5807	76	31
5808	76	32
5809	76	33
5810	76	34
5811	76	35
5812	76	36
5813	76	37
5814	76	38
5815	76	39
5816	76	40
5817	76	41
5818	76	42
5819	76	43
5820	76	44
5821	76	45
5822	76	46
5823	76	47
5824	76	48
5825	76	49
5826	76	50
5827	76	51
5828	76	52
5829	76	53
5830	76	54
5831	76	55
5832	76	56
5833	76	57
5834	76	58
5835	76	59
5836	76	60
5837	76	61
5838	76	62
5839	76	63
5840	76	64
5841	76	65
5842	76	66
5843	76	67
5844	76	68
5845	76	69
5846	76	70
5847	76	71
5848	76	72
5849	76	73
5850	76	74
5851	76	75
5852	76	76
5853	75	76
5854	74	76
5855	73	76
5856	72	76
5857	71	76
5858	70	76
5859	69	76
5860	68	76
5861	67	76
5862	66	76
5863	65	76
5864	64	76
5865	63	76
5866	62	76
5867	61	76
5868	60	76
5869	59	76
5870	58	76
5871	57	76
5872	56	76
5873	55	76
5874	54	76
5875	53	76
5876	52	76
5877	51	76
5878	50	76
5879	49	76
5880	48	76
5881	47	76
5882	46	76
5883	45	76
5884	44	76
5885	43	76
5886	42	76
5887	41	76
5888	40	76
5889	39	76
5890	38	76
5891	37	76
5892	36	76
5893	35	76
5894	34	76
5895	33	76
5896	32	76
5897	31	76
5898	30	76
5899	29	76
5900	28	76
5901	27	76
5902	26	76
5903	25	76
5904	24	76
5905	23	76
5906	22	76
5907	21	76
5908	20	76
5909	19	76
5910	18	76
5911	17	76
5912	16	76
5913	15	76
5914	14	76
5915	13	76
5916	12	76
5917	11	76
5918	10	76
5919	9	76
5920	8	76
5921	7	76
5922	6	76
5923	5	76
5924	4	76
5925	3	76
5926	2	76
5927	1	76
5928	0	76
5929	77	0
5930	77	1
5931	77	2
5932	77	3
5933	77	4
5934	77	5
5935	77	6
5936	77	7
5937	77	8
5938	77	9
5939	77	10
5940	77	11
5941	77	12
5942	77	13
5943	77	14
5944	77	15
5945	77	16
5946	77	17
5947	77	18
5948	77	19
5949	77	20
5950	77	21
5951	77	22
5952	77	23
5953	77	24
5954	77	25
5955	77	26
5956	77	27
5957	77	28
5958	77	29
5959	77	30
5960	77	31
5961	77	32
5962	77	33
5963	77	34
5964	77	35
5965	77	36
5966	77	37
5967	77	38
5968	77	39
5969	77	40
5970	77	41
5971	77	42
5972	77	43
5973	77	44
5974	77	45
5975	77	46
5976	77	47
5977	77	48
5978	77	49
5979	77	50
5980	77	51
5981	77	52
5982	77	53
5983	77	54
5984	77	55
5985	77	56
5986	77	57
5987	77	58
5988	77	59
5989	77	60
5990	77	61
5991	77	62
5992	77	63
5993	77	64
5994	77	65
5995	77	66
5996	77	67
5997	77	68
5998	77	69
5999	77	70
6000	77	71
6001	77	72
6002	77	73
6003	77	74
6004	77	75
6005	77	76
6006	77	77
6007	76	77
6008	75	77
6009	74	77
6010	73	77
6011	72	77
6012	71	77
6013	70	77
6014	69	77
6015	68	77
6016	67	77
6017	66	77
6018	65	77
6019	64	77
6020	63	77
6021	62	77
6022	61	77
6023	60	77
6024	59	77
6025	58	77
6026	57	77
6027	56	77
6028	55	77
6029	54	77
6030	53	77
6031	52	77
6032	51	77
6033	50	77
6034	49	77
6035	48	77
6036	47	77
6037	46	77
6038	45	77
6039	44	77
6040	43	77
6041	42	77
6042	41	77
6043	40	77
6044	39	77
6045	38	77
6046	37	77
6047	36	77
6048	35	77
6049	34	77
6050	33	77
6051	32	77
6052	31	77
6053	30	77
6054	29	77
6055	28	77
6056	27	77
6057	26	77
6058	25	77
6059	24	77
6060	23	77
6061	22	77
6062	21	77
6063	20	77
6064	19	77
6065	18	77
6066	17	77
6067	16	77
6068	15	77
6069	14	77
6070	13	77
6071	12	77
6072	11	77
6073	10	77
6074	9	77
6075	8	77
6076	7	77
6077	6	77
6078	5	77
6079	4	77
6080	3	77
6081	2	77
6082	1	77
6083	0	77
6084	78	0
6085	78	1
6086	78	2
6087	78	3
6088	78	4
6089	78	5
6090	78	6
6091	78	7
6092	78	8
6093	78	9
6094	78	10
6095	78	11
6096	78	12
6097	78	13
6098	78	14
6099	78	15
6100	78	16
6101	78	17
6102	78	18
6103	78	19
6104	78	20
6105	78	21
6106	78	22
6107	78	23
6108	78	24
6109	78	25
6110	78	26
6111	78	27
6112	78	28
6113	78	29
6114	78	30
6115	78	31
6116	78	32
6117	78	33
6118	78	34
6119	78	35
6120	78	36
6121	78	37
6122	78	38
6123	78	39
6124	78	40
6125	78	41
6126	78	42
6127	78	43
6128	78	44
6129	78	45
6130	78	46
6131	78	47
6132	78	48
6133	78	49
6134	78	50
6135	78	51
6136	78	52
6137	78	53
6138	78	54
